,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,pic_conf,breed,retweet_count,favorite_count
11,886366144734445568,2017-07-15 23:25:31+00:00,twitter for iphone,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe ,https://twitter.com/dog_rates/status/886366144734445568/photo/1,12.0,10,Roscoe,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,0.999201,French_bulldog,3316,21524
12,885167619883638784,2017-07-12 16:03:00+00:00,twitter for iphone,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 ,https://twitter.com/dog_rates/status/885167619883638784/photo/1,13.0,10,,,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,0.8124819999999999,malamute,4556,22367
13,884876753390489601,2017-07-11 20:47:12+00:00,twitter for iphone,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola ,https://twitter.com/dog_rates/status/884876753390489601/photo/1,13.0,10,Lola,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,0.822103,chow,6096,28514
14,883117836046086144,2017-07-07 00:17:54+00:00,twitter for iphone,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat ",https://twitter.com/dog_rates/status/883117836046086144/photo/1,13.0,10,,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,0.949562,golden_retriever,6949,37914
15,882992080364220416,2017-07-06 15:58:11+00:00,twitter for iphone,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy ,https://twitter.com/dog_rates/status/882992080364220416/photo/1,13.0,10,Rusty,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,0.466778,Eskimo_dog,4122,24445
16,882268110199369728,2017-07-04 16:01:23+00:00,twitter for iphone,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 ,https://twitter.com/dog_rates/status/882268110199369728/photo/1,13.0,10,Alfy,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,0.762211,golden_retriever,12118,45880
17,882045870035918850,2017-07-04 01:18:17+00:00,twitter for iphone,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko ",https://twitter.com/dog_rates/status/882045870035918850/photo/1,13.0,10,Koko,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,0.949591,web_site,5203,29900
18,880465832366813184,2017-06-29 16:39:47+00:00,twitter for iphone,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop ,https://twitter.com/dog_rates/status/880465832366813184/photo/1,12.0,10,Bella,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,0.913255,golden_retriever,6546,29075
19,880221127280381952,2017-06-29 00:27:25+00:00,twitter for iphone,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well ,https://twitter.com/dog_rates/status/880221127280381952/photo/1,12.0,10,Jesse,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,0.238525,Chihuahua,4436,27640
20,879862464715927552,2017-06-28 00:42:13+00:00,twitter for iphone,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 ,https://twitter.com/dog_rates/status/879862464715927552/photo/1,13.0,10,Romeo,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,0.813507,basset,3642,22667
21,878776093423087618,2017-06-25 00:45:22+00:00,twitter for iphone,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth ,https://twitter.com/dog_rates/status/878776093423087618/photo/1,13.0,10,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,0.734684,Italian_greyhound,4319,19763
22,878281511006478336,2017-06-23 16:00:04+00:00,twitter for iphone,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

 ",https://twitter.com/dog_rates/status/878281511006478336/photo/1,13.0,10,Shadow,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,0.32042,basset,1349,7913
23,878057613040115712,2017-06-23 01:10:23+00:00,twitter for iphone,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved ,https://twitter.com/dog_rates/status/878057613040115712/photo/1,14.0,10,Emmy,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,0.839097,French_bulldog,7181,42876
24,877736472329191424,2017-06-22 03:54:17+00:00,twitter for iphone,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again ,https://twitter.com/dog_rates/status/877736472329191424/photo/1,13.0,10,Aja,,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,0.8379559999999999,Chesapeake_Bay_retriever,17300,71144
25,877316821321428993,2017-06-21 00:06:44+00:00,twitter for iphone,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy ",https://twitter.com/dog_rates/status/877316821321428993/photo/1,13.0,10,Dante,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,0.5099670000000001,Saluki,5414,27907
26,877201837425926144,2017-06-20 16:29:50+00:00,twitter for iphone,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop ,https://twitter.com/dog_rates/status/877201837425926144/photo/1,12.0,10,Nelly,,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,0.93112,Pembroke,5880,27755
27,876838120628539392,2017-06-19 16:24:33+00:00,twitter for iphone,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately ,https://twitter.com/dog_rates/status/876838120628539392/photo/1,12.0,10,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,0.575751,bloodhound,3506,21125
28,875021211251597312,2017-06-14 16:04:48+00:00,twitter for iphone,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck ,https://twitter.com/dog_rates/status/875021211251597312/photo/1,12.0,10,,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,0.7143189999999999,West_Highland_white_terrier,4922,26022
29,874012996292530176,2017-06-11 21:18:31+00:00,twitter for iphone,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo ",https://twitter.com/dog_rates/status/874012996292530176/photo/1,13.0,10,Sebastian,puppo,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,0.806674,Cardigan,11007,35501
30,873213775632977920,2017-06-09 16:22:42+00:00,twitter for iphone,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

 ",https://twitter.com/dog_rates/status/873213775632977920/photo/1,12.0,10,Sierra,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,0.6197819999999999,vizsla,1667,7467
31,872967104147763200,2017-06-09 00:02:31+00:00,twitter for iphone,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo ,https://twitter.com/dog_rates/status/872967104147763200/photo/1,12.0,10,,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,0.476913,Labrador_retriever,5669,28031
32,872820683541237760,2017-06-08 14:20:41+00:00,twitter for iphone,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 ",https://twitter.com/dog_rates/status/872820683541237760/photo/1,13.0,10,,,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,0.99912,pug,3884,15029
33,872261713294495745,2017-06-07 01:19:32+00:00,twitter for iphone,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. 13/10 blessed as h*ck ,https://twitter.com/dog_rates/status/872261713294495745/photo/1,13.0,10,Harry,,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,0.972019,Labrador_retriever,6649,35085
34,872122724285648897,2017-06-06 16:07:15+00:00,twitter for iphone,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on ,https://twitter.com/dog_rates/status/872122724285648897/photo/1,12.0,10,Kody,,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,0.808396,basketball,8549,35324
35,871879754684805121,2017-06-06 00:01:46+00:00,twitter for iphone,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 ,https://twitter.com/dog_rates/status/871879754684805121/photo/1,13.0,10,Lassie,,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,0.969171,Shetland_sheepdog,11918,39090
36,871762521631449091,2017-06-05 16:15:56+00:00,twitter for iphone,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 ,https://twitter.com/dog_rates/status/871762521631449091/photo/1,12.0,10,Rover,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,0.921393,Labrador_retriever,3678,20787
37,871515927908634625,2017-06-04 23:56:03+00:00,twitter for iphone,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo ,https://twitter.com/dog_rates/status/871515927908634625/photo/1,12.0,10,Napolean,doggo,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,0.974781,komondor,3628,20730
38,870656317836468226,2017-06-02 15:00:16+00:00,twitter for iphone,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here:  ",https://twitter.com/dog_rates/status/870656317836468226/photo/1,13.0,10,Cody,,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,0.945495,Pembroke,2817,12819
39,870308999962521604,2017-06-01 16:00:09+00:00,twitter for iphone,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking ",https://twitter.com/dog_rates/status/870308999962521604/photo/1,13.0,10,Rumble,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,0.6227520000000001,Greater_Swiss_Mountain_dog,4384,22453
40,870063196459192321,2017-05-31 23:43:25+00:00,twitter for iphone,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride ,https://twitter.com/dog_rates/status/870063196459192321/photo/1,14.0,10,Clifford,,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,0.534409,comic_book,8840,37771
41,869596645499047938,2017-05-30 16:49:31+00:00,twitter for iphone,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for ,https://twitter.com/dog_rates/status/869596645499047938/photo/1,12.0,10,Scout,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,0.955156,Chihuahua,3327,16476
42,868552278524837888,2017-05-27 19:39:34+00:00,twitter for iphone,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

 ",https://twitter.com/dog_rates/status/868552278524837888/photo/1,12.0,10,Cooper,,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,0.378151,whippet,2240,10539
43,867774946302451713,2017-05-25 16:10:44+00:00,twitter for iphone,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold ,https://twitter.com/dog_rates/status/867774946302451713/photo/1,13.0,10,Harold,,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,0.661953,Border_collie,7788,35179
44,866686824827068416,2017-05-22 16:06:55+00:00,twitter for iphone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely ,https://twitter.com/dog_rates/status/866686824827068416/photo/1,12.0,10,Lili,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,0.51473,flat-coated_retriever,3727,20070
45,866450705531457537,2017-05-22 00:28:40+00:00,twitter for iphone,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender ",https://twitter.com/dog_rates/status/866450705531457537/photo/1,13.0,10,Jamesy,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,0.905334,French_bulldog,32883,106827
46,866334964761202691,2017-05-21 16:48:45+00:00,twitter for iphone,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly ,https://twitter.com/dog_rates/status/866334964761202691/photo/1,12.0,10,Coco,,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,0.984086,Samoyed,15546,54720
47,865359393868664832,2017-05-19 00:12:11+00:00,twitter for iphone,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 ,https://twitter.com/dog_rates/status/865359393868664832/photo/1,13.0,10,Sammy,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,0.832435,Chesapeake_Bay_retriever,5384,27530
48,864873206498414592,2017-05-17 16:00:15+00:00,twitter for iphone,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 ,https://twitter.com/dog_rates/status/864873206498414592/photo/1,14.0,10,,,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,0.478616,pole,9361,33651
49,864279568663928832,2017-05-16 00:41:21+00:00,twitter for iphone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball ,https://twitter.com/dog_rates/status/864279568663928832/photo/1,12.0,10,Meatball,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,0.668613,bull_mastiff,3266,15195
50,864197398364647424,2017-05-15 19:14:50+00:00,twitter for iphone,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well ,https://twitter.com/dog_rates/status/864197398364647424/photo/1,13.0,10,Paisley,,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,0.945905,golden_retriever,9616,31459
51,863907417377173506,2017-05-15 00:02:33+00:00,twitter for iphone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck ,https://twitter.com/dog_rates/status/863907417377173506/photo/1,13.0,10,Albus,,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,0.35882800000000004,marmot,4441,21477
52,863062471531167744,2017-05-12 16:05:02+00:00,twitter for iphone,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

 ",https://twitter.com/dog_rates/status/863062471531167744/photo/1,13.0,10,Quinn,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,0.935804,French_bulldog,2687,8945
53,862831371563274240,2017-05-12 00:46:44+00:00,twitter for iphone,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey ",https://twitter.com/dog_rates/status/862831371563274240/photo/1,13.0,10,Zooey,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,0.207281,Australian_terrier,5457,20011
54,862457590147678208,2017-05-11 00:01:27+00:00,twitter for iphone,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 ",https://twitter.com/dog_rates/status/862457590147678208/photo/1,13.0,10,Jersey,,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,0.496348,home_theater,5388,21492
55,862096992088072192,2017-05-10 00:08:34+00:00,twitter for iphone,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 ,https://twitter.com/dog_rates/status/862096992088072192/photo/1,13.0,10,,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,0.677589,chow,21840,66437
56,860563773140209665,2017-05-05 18:36:06+00:00,twitter for iphone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

 ",https://twitter.com/dog_rates/status/860563773140209665/photo/1,13.0,10,Lorenzo,,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,0.583936,Cardigan,2334,7878
57,859851578198683649,2017-05-03 19:26:06+00:00,twitter for iphone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af ,https://twitter.com/dog_rates/status/859851578198683649/photo/1,13.0,10,Trooper,,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,0.899086,Labrador_retriever,3780,16105
58,857746408056729600,2017-04-28 00:00:54+00:00,twitter for iphone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for ,https://twitter.com/dog_rates/status/857746408056729600/photo/1,13.0,10,Thor,,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,0.919832,Labrador_retriever,11524,36021
59,857393404942143489,2017-04-27 00:38:11+00:00,twitter for iphone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

 ",https://twitter.com/dog_rates/status/857393404942143489/photo/1,13.0,10,,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,0.8415969999999999,malamute,1785,6236
60,857029823797047296,2017-04-26 00:33:27+00:00,twitter for iphone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back ,https://twitter.com/dog_rates/status/857029823797047296/photo/1,12.0,10,Zeke,,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,0.968623,golden_retriever,4364,19910
61,856282028240666624,2017-04-23 23:01:59+00:00,twitter for iphone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all ",https://twitter.com/dog_rates/status/856282028240666624/photo/1,14.0,10,Cermet,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,0.8765430000000001,Chihuahua,6841,29086
62,855459453768019968,2017-04-21 16:33:22+00:00,twitter for iphone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective ",https://twitter.com/dog_rates/status/855459453768019968/photo/1,12.0,10,quite,,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,0.389513,Blenheim_spaniel,8987,31657
63,854732716440526848,2017-04-19 16:25:34+00:00,twitter for iphone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af ,https://twitter.com/dog_rates/status/854732716440526848/photo/1,12.0,10,Marlee,,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,0.6955479999999999,Pembroke,6690,24188
64,854365224396361728,2017-04-18 16:05:17+00:00,twitter for iphone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely ,https://twitter.com/dog_rates/status/854365224396361728/photo/1,13.0,10,Einstein,,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,0.90708,Pembroke,5159,20046
65,854120357044912130,2017-04-17 23:52:16+00:00,twitter for iphone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend ,https://twitter.com/dog_rates/status/854120357044912130/photo/1,14.0,10,,pupper,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,0.8548610000000001,black-and-tan_coonhound,8285,33911
66,854010172552949760,2017-04-17 16:34:26+00:00,twitter for iphone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs ",https://twitter.com/dog_rates/status/854010172552949760/photo/1,11.0,10,,doggofloofer,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,0.354733,English_springer,3433,17169
67,853639147608842240,2017-04-16 16:00:07+00:00,twitter for iphone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 ,https://twitter.com/dog_rates/status/853639147608842240/photo/1,13.0,10,,,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,0.509879,German_shepherd,11265,37198
68,853299958564483072,2017-04-15 17:32:18+00:00,twitter for iphone,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy ,https://twitter.com/dog_rates/status/853299958564483072/photo/1,13.0,10,Rumpole,,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,0.65228,grille,3928,16508
69,852912242202992640,2017-04-14 15:51:39+00:00,twitter for iphone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

 ",https://twitter.com/dog_rates/status/852912242202992640/photo/1,12.0,10,Benny,,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,0.7837649999999999,Great_Dane,2037,9658
70,852553447878664193,2017-04-13 16:05:56+00:00,twitter for iphone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/852553447878664193/photo/1,13.0,10,Jarod,,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,0.186498,bloodhound,3885,17492
71,851464819735769094,2017-04-10 16:00:07+00:00,twitter for iphone,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 ,https://twitter.com/dog_rates/status/851464819735769094/photo/1,14.0,10,Iggy,,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,0.919649,web_site,7855,25944
72,851224888060895234,2017-04-10 00:06:42+00:00,twitter for iphone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels ",https://twitter.com/dog_rates/status/851224888060895234/photo/1,13.0,10,Snoop,,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,0.971512,car_mirror,6350,22090
73,850753642995093505,2017-04-08 16:54:09+00:00,twitter for iphone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive ",https://twitter.com/dog_rates/status/850753642995093505/photo/1,11.0,10,Kyle,,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,0.996952,pug,10352,33348
74,850145622816686080,2017-04-07 00:38:06+00:00,twitter for iphone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured ,https://twitter.com/dog_rates/status/850145622816686080/photo/1,11.0,10,Riley,,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,0.7147979999999999,tennis_ball,4244,17519
75,850019790995546112,2017-04-06 16:18:05+00:00,twitter for iphone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately ,https://twitter.com/dog_rates/status/850019790995546112/photo/1,12.0,10,Boomer,pupper,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,0.759907,Shetland_sheepdog,5459,21944
76,849776966551130114,2017-04-06 00:13:11+00:00,twitter for iphone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 ,https://twitter.com/dog_rates/status/849776966551130114/photo/1,12.0,10,,,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,0.292092,Chihuahua,8404,32390
77,849412302885593088,2017-04-05 00:04:08+00:00,twitter for iphone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal ,https://twitter.com/dog_rates/status/849412302885593088/photo/1,12.0,10,Noosh,,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,0.907559,schipperke,3487,17039
78,847842811428974592,2017-03-31 16:07:33+00:00,twitter for iphone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

 ",https://twitter.com/dog_rates/status/847842811428974592/photo/1,12.0,10,Rontu,,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,0.951337,Bernese_mountain_dog,1522,5935
